"","pID","condition","section","seenRed","seenBlue","e0","e10","e20","e30","e40","e50","e60","e70","e80","e90","e100","age","gender","botCheck","time","chipsOrder","actuallyEstimated"
"218","289","estimated","posterior",4,1,0.0101820147774374,0.0182915840692017,0.0101820147774374,0.0101820147774374,0.0101820147774374,0.0931699405298252,0.0101820147774374,0.0312668949360245,0.0850603712380609,0.639484591818346,0.0818165435213552,22,"female",1,179.96,12222,1
"219","290","estimated","posterior",4,1,0.0253153153153153,0.048018018018018,0.11954954954955,0.0340540540540541,0.0322522522522522,0.0392792792792793,0.0567567567567568,0.00900900900900901,0.542072072072072,0.00900900900900901,0.0846846846846847,22,"female",1,128.77,22221,1
"220","291","estimated","posterior",4,1,0.0112602468246104,0.0232411494459959,0.0232411494459959,0.030087379515359,0.0542293487073237,0.105125664354563,0.165570669309071,0.21790829654986,0.264480677416449,0.0943158274029367,0.0105395910278353,22,"female",1,204,22122,1
"221","292","estimated","posterior",4,1,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.0450409872984416,0.103684352761013,0.435726511125124,0.303125844518512,0.0583731195387803,0.00900819745968832,24,"female",1,209.75,22212,1
"222","293","estimated","posterior",4,1,0.018018018018018,0.0214414414414414,0.0285585585585586,0.0330630630630631,0.0402702702702703,0.0663963963963964,0.127927927927928,0.166846846846847,0.271891891891892,0.162162162162162,0.0634234234234234,20,"male",1,276.98,22221,1
"223","294","estimated","posterior",4,1,0.014683361859292,0.0164850013512296,0.0148635258084857,0.0217998378524457,0.0945860733267273,0.152508782992523,0.190433294297811,0.194937393027655,0.148094766237276,0.136924601387262,0.014683361859292,22,"female",1,160.57,22122,1
"224","296","estimated","posterior",4,1,0.11929002612848,0.00928011532570502,0.0098207045679791,0.00928011532570502,0.00928011532570502,0.0408144877916929,0.0299126047391657,0.573835480673935,0.102802054239121,0.00928011532570502,0.0864041805568069,20,"female",1,120.59,12222,1
"225","298","estimated","posterior",4,1,0.0236014773443834,0.0236014773443834,0.0236014773443834,0.0236014773443834,0.0592739392847491,0.0937753355553554,0.191694441942167,0.26790379245113,0.200252229528871,0.0690928745158094,0.0236014773443834,23,"female",1,281.62,22122,1
"226","299","estimated","posterior",4,1,0.00900982070456798,0.00900982070456798,0.0668528696278944,0.354356248310659,0.260293720154969,0.172628164699523,0.0918100729795477,0.00900982070456798,0.00900982070456798,0.00900982070456798,0.00900982070456798,34,"female",1,152.07,22221,1
"227","35","estimated","posterior",4,1,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.22018018018018,0.296936936936937,0.32036036036036,0.0994594594594594,0.00900900900900901,22,"male",1,444.23,22212,1
"228","37","estimated","posterior",4,1,0.0882803351049455,0.113683451941267,0.0107197549770291,0.05549049635168,0.0525177911899829,0.454823889739663,0.0853076299432483,0.0868390235113954,0.0227006575984146,0.00990901720565715,0.0197279524367174,24,"female",1,298.08,22122,1
"229","38","estimated","posterior",4,1,0.00909991891161366,0.0188305252725471,0.0210829804486891,0.0220740607261915,0.113523740877557,0.283358861158663,0.322371384809442,0.131723578700784,0.0423461573114695,0.025317596179836,0.0102711956032075,55,"female",1,237.63,22221,1
"230","4","estimated","posterior",4,1,0.00981893523106026,0.0396360688226286,0.059364021259346,0.0680118908206468,0.0731465633726691,0.0936852535807585,0.118277632645708,0.175569768489325,0.202684442842987,0.150076569678407,0.00972885325646338,20,"male",1,346.14,21222,1
"231","40","estimated","posterior",4,1,0.0108108108108108,0.0274774774774775,0.0294594594594595,0.0849549549549549,0.213963963963964,0.270630630630631,0.212612612612613,0.105135135135135,0.019009009009009,0.00936936936936937,0.0165765765765766,24,"male",1,179.32,22122,1
"232","42","estimated","posterior",4,1,0.0125236507793495,0.0162176772682224,0.0119830615370754,0.0119830615370754,0.0222542571402829,0.0331561401928102,0.0119830615370754,0.0119830615370754,0.811334354446347,0.0367600684746374,0.0198216055500496,45,"female",1,101.21,21222,1
"233","45","estimated","posterior",4,1,0.00936936936936937,0.0115315315315315,0.01,0.011981981981982,0.0113513513513513,0.182072072072072,0.232882882882883,0.269189189189189,0.238918918918919,0.0109009009009009,0.0118018018018018,27,"male",1,374.57,22122,1
"234","46","estimated","posterior",4,1,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.192162162162162,0.00900900900900901,0.726756756756757,0.00900900900900901,0.00900900900900901,0.00900900900900901,21,"male",1,118.99,12222,1
"235","49","estimated","posterior",4,1,0.0823423423423423,0.0701801801801802,0.144054054054054,0.080990990990991,0.0769369369369369,0.130720720720721,0.117207207207207,0.0701801801801802,0.131981981981982,0.0849549549549549,0.0104504504504504,38,"female",1,122.68,22122,1
"236","52","estimated","posterior",4,1,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.135315315315315,0.447207207207207,0.249279279279279,0.0871171171171171,0.027027027027027,0.00900900900900901,23,"female",1,187.25,22212,1
"237","54","estimated","posterior",4,1,0.0108108108108108,0.0116216216216216,0.00972972972972973,0.0114414414414414,0.0104504504504505,0.0104504504504505,0.0103603603603604,0.0259459459459459,0.802252252252252,0.0484684684684685,0.0484684684684685,28,"female",1,230.5,22212,1
"238","56","estimated","posterior",4,1,0.00964311463590483,0.00964311463590483,0.00964311463590483,0.00964311463590483,0.00964311463590483,0.00964311463590483,0.00964311463590483,0.174206921413122,0.581921413121846,0.166726748377794,0.00964311463590483,28,"female",1,159.31,22122,1
"239","58","estimated","posterior",4,1,0.00900900900900901,0.108468468468468,0.0479279279279279,0.108468468468468,0.0867567567567567,0.0588288288288288,0.0581981981981982,0.0433333333333333,0.331891891891892,0.114684684684685,0.0324324324324324,29,"female",1,140.45,12222,1
"240","59","estimated","posterior",4,1,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.018018018018018,0.0454954954954955,0.0634234234234234,0.121891891891892,0.144504504504504,0.431531531531531,0.139099099099099,0.00900900900900901,25,"male",1,267.17,12222,1
"241","6","estimated","posterior",4,1,0.0524324324324324,0.00900900900900901,0.0827927927927928,0.0755855855855856,0.0293693693693694,0.453783783783784,0.0308108108108108,0.00900900900900901,0.113243243243243,0.0640540540540541,0.0799099099099099,41,"male",1,233.7,21222,1
"242","61","estimated","posterior",4,1,0.00900900900900901,0.0420720720720721,0.0420720720720721,0.0458558558558559,0.0461261261261261,0.10990990990991,0.12036036036036,0.151621621621622,0.243513513513513,0.18045045045045,0.00900900900900901,21,"male",1,135.61,12222,1
"243","62","estimated","posterior",4,1,0.0407243895846473,0.00928011532570502,0.0327056491575818,0.00928011532570502,0.00928011532570502,0.0359491846112262,0.039102621857825,0.00928011532570502,0.723398504369763,0.0566717722317326,0.034327416884404,20,"female",1,108.12,22122,1
"244","64","estimated","posterior",4,1,0.0149509141673422,0.0258488696748627,0.0149509141673422,0.00963703503557597,0.0659281275330992,0.00963703503557597,0.00963703503557597,0.00963703503557597,0.0131495992074214,0.816986400072053,0.00963703503557597,24,"male",1,351.31,22221,1
"245","65","estimated","posterior",4,1,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.0679279279279279,0.133423423423423,0.726576576576576,0.00900900900900901,18,"male",1,136.2,22221,1
"246","66","estimated","posterior",4,1,0.00900819745968832,0.0560309881992613,0.423655526529141,0.0577425457166021,0.0612557427258806,0.0613458247004774,0.059364021259346,0.0935050896315647,0.0790018917214665,0.084046482298892,0.0150436897576795,26,"female",1,412.43,12222,1
"247","76","estimated","posterior",4,1,0.00973148315011714,0.00973148315011714,0.0296449810776716,0.00973148315011714,0.0468552892413047,0.283564606235358,0.397729320598306,0.183186159668409,0.00973148315011714,0.00973148315011714,0.0103622274283655,19,"female",1,181.78,21222,1
"248","77","estimated","posterior",4,1,0.0155869898189026,0.0193711145148212,0.0284710334264348,0.052887647535814,0.0254977925939274,0.0155869898189026,0.0482926389764844,0.0155869898189026,0.713307505180647,0.0155869898189026,0.0498243084962609,35,"female",1,139.22,22221,1
"249","78","estimated","posterior",4,1,0.0101820147774374,0.0107226527302217,0.0112632906830059,0.00901063254640476,0.0288340241484952,0.0546945395566769,0.124977473418634,0.211659758515048,0.330419895476662,0.198504234997297,0.00973148315011714,21,"female",1,605.26,22122,1
"250","80","estimated","posterior",4,1,0.0109919812595729,0.147490764933778,0.11199207135778,0.05234705829354,0.0907288944949995,0.0907288944949995,0.109199026939364,0.126137489863952,0.0545094152626363,0.113073249842328,0.0928011532570502,31,"male",1,271.93,22212,1
"251","81","estimated","posterior",4,1,0.00946201676128684,0.00928178787059566,0.00928178787059566,0.00928178787059566,0.00928178787059566,0.00928178787059566,0.00928178787059566,0.00928178787059566,0.907001892403352,0.00928178787059566,0.00928178787059566,23,"female",1,403.2,22122,1
"252","83","estimated","posterior",4,1,0.0100891811548509,0.0090982794342852,0.0113503287992073,0.00954868930726962,0.0105395910278353,0.00927844338347896,0.143860913431222,0.319971173768129,0.369606341771012,0.095576975047293,0.0110800828754166,21,"female",1,315.65,21222,1
"253","9","estimated","posterior",4,1,0.0300027029462114,0.0300027029462114,0.0540589242274079,0.0639697270024326,0.214073339940535,0.23191278493558,0.261825389674745,0.0240562212811965,0.0240562212811965,0.0300027029462114,0.0360392828182719,21,"female",1,199.26,22122,1
"254","92","estimated","posterior",4,1,0.00991080277502478,0.120010811784846,0.050635192359672,0.112802955221191,0.0626182538967475,0.0530678439499054,0.0601856023065141,0.110370303630958,0.229119740517164,0.182088476439319,0.00919001711865934,21,"nonbinary",1,211.5,21222,1
"255","93","estimated","posterior",4,1,0.0158558558558559,0.0289189189189189,0.0541441441441441,0.109459459459459,0.170630630630631,0.244054054054054,0.17036036036036,0.104234234234234,0.0535135135135135,0.0289189189189189,0.0199099099099099,24,"male",1,465.42,12222,1
"256","94","estimated","posterior",4,1,0.0127927927927928,0.00900900900900901,0.0392792792792793,0.00900900900900901,0.00900900900900901,0.0172072072072072,0.0598198198198198,0.00900900900900901,0.00900900900900901,0.816846846846847,0.00900900900900901,38,"male",1,507.56,12222,1
"257","1","given","posterior",4,1,0.00936683779158786,0.00936683779158786,0.00936683779158786,0.00936683779158786,0.0240475547149419,0.0634062865892101,0.210483653066739,0.266504548320274,0.379356930559308,0.00936683779158786,0.00936683779158786,28,"female",1,202.12,22221,1
"258","101","given","posterior",4,1,0.0303603603603604,0.0412612612612613,0.277117117117117,0.0755855855855856,0.0509009009009009,0.122162162162162,0.0330630630630631,0.119459459459459,0.0632432432432432,0.112612612612613,0.0742342342342342,25,"female",1,438.44,21222,1
"259","102","given","posterior",4,1,0.0118018018018018,0.118468468468468,0.017027027027027,0.104504504504504,0.0854954954954955,0.133423423423423,0.355855855855856,0.0508108108108108,0.0488288288288288,0.0547747747747748,0.019009009009009,31,"female",1,109.88,22212,1
"260","103","given","posterior",4,1,0.0110810810810811,0.0218018018018018,0.0494594594594595,0.0875675675675676,0.117387387387387,0.246126126126126,0.227297297297297,0.157837837837838,0.0555855855855856,0.0153153153153153,0.0105405405405405,21,"female",1,281.88,21222,1
"261","106","given","posterior",4,1,0.0635978740653995,0.00900819745968832,0.0390054950004504,0.0428790199081164,0.110620664804973,0.144851815151788,0.147734438338888,0.166651653004234,0.179443293396991,0.0403567246194037,0.0558508242500676,24,"male",1,116.02,22122,1
"262","107","given","posterior",4,1,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.113963963963964,0.409009009009009,0.00900900900900901,0.00900900900900901,0.404954954954955,0.00900900900900901,0.00900900900900901,18,"male",1,154.72,21222,1
"263","108","given","posterior",4,1,0.00936852535807585,0.0199981983605081,0.0406269705431943,0.0607152508782993,0.0895414827493018,0.124763534816683,0.145932798846951,0.17079542383569,0.186019277542564,0.140437798396541,0.0118007386721917,21,"male",1,632.68,22212,1
"264","109","given","posterior",4,1,0.0200018019641409,0.0200018019641409,0.0204522929993693,0.0200018019641409,0.0200018019641409,0.457248400756825,0.362284890530678,0.0200018019641409,0.0200018019641409,0.0200018019641409,0.0200018019641409,21,"female",1,307.85,22122,1
"265","11","given","posterior",4,1,0.0263963963963964,0.0446846846846847,0.0690990990990991,0.106576576576577,0.15,0.214234234234234,0.147297297297297,0.104234234234234,0.0684684684684685,0.0418018018018018,0.0272072072072072,22,"female",1,161.23,12222,1
"266","111","given","posterior",4,1,0.122331321502567,0.116205747229979,0.0552202504278894,0.0354022160165751,0.016214755427439,0.016214755427439,0.0796324655436447,0.016214755427439,0.355913881632285,0.093324925682371,0.093324925682371,21,"female",1,132.85,12222,1
"267","113","given","posterior",4,1,0.00963963963963964,0.0333333333333333,0.0473873873873874,0.117657657657658,0.0843243243243243,0.144144144144144,0.117657657657658,0.105765765765766,0.207297297297297,0.123243243243243,0.00954954954954955,23,"male",1,138.12,22221,1
"268","119","given","posterior",4,1,0.00900900900900901,0.0898198198198198,0.386666666666667,0.233243243243243,0.227207207207207,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,44,"female",1,602.96,12222,1
"269","120","given","posterior",4,1,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.0753085307629943,0.137104765336456,0.302495270696334,0.272588055130168,0.132150256733628,0.0279254121250338,0.0163949193766327,21,"male",1,154.12,22221,1
"270","122","given","posterior",4,1,0.0117117117117117,0.039009009009009,0.0536036036036036,0.0725225225225225,0.124324324324324,0.171801801801802,0.243963963963964,0.183153153153153,0.0532432432432432,0.0369369369369369,0.00972972972972973,20,"female",1,154.47,22122,1
"271","126","given","posterior",4,1,0.00963963963963964,0.0456756756756757,0.0827027027027027,0.101981981981982,0.101981981981982,0.142342342342342,0.185945945945946,0.0947747747747748,0.101981981981982,0.107927927927928,0.025045045045045,25,"female",1,343.13,22122,1
"272","129","given","posterior",4,1,0.0105386416861827,0.022518465141416,0.0448567825617006,0.0741307872455413,0.0998018375067555,0.124301927580616,0.159430733201225,0.18176905062151,0.162763466042155,0.109349666726716,0.0105386416861827,24,"female",1,467.36,22122,1
"273","13","given","posterior",4,1,0.0105376925155363,0.0105376925155363,0.0105376925155363,0.0105376925155363,0.0105376925155363,0.270197243988111,0.0105376925155363,0.41205079708187,0.233450418805728,0.0105376925155363,0.0105376925155363,25,"female",1,300.67,21222,1
"274","133","given","posterior",4,1,0.00927844338347896,0.00954868930726962,0.0510764795964328,0.0510764795964328,0.0720655796775065,0.202504278893793,0.242500675614809,0.175749932438519,0.0990000900819746,0.0361228718133501,0.0510764795964328,24,"female",1,141.47,12222,1
"275","134","given","posterior",4,1,0.0116205747229979,0.103774434735609,0.118908206467886,0.054769840554905,0.366003062787136,0.189352310602648,0.0551301684532925,0.0337807404738312,0.0110800828754166,0.0445004954508603,0.0110800828754166,37,"female",1,213.68,22212,1
"276","137","given","posterior",4,1,0.0112602468246104,0.00945860733267273,0.0114404107738042,0.00990901720565715,0.123502387172327,0.126925502207008,0.542293487073237,0.102963696964237,0.0423385280605351,0.0104495090532384,0.00945860733267273,19,"male",1,135.07,21222,1
"277","138","given","posterior",4,1,0.0154968916118569,0.0154968916118569,0.0418055680691954,0.0512658798089918,0.0154968916118569,0.0318947652941706,0.2763312010091,0.0154968916118569,0.0566717722317326,0.453824668889089,0.0262185782502928,21,"female",1,172.87,21222,1
"278","139","given","posterior",4,1,0.0647806108658438,0.124786016758267,0.0312640778448509,0.0982971438868366,0.0689251283899451,0.102441661410938,0.0745112172267772,0.208667447517794,0.0828903504820254,0.0270294621137039,0.116406883503018,24,"female",1,200,21222,1
"279","143","given","posterior",4,1,0.00900982070456798,0.127759257590774,0.0814487791692945,0.057392557888098,0.0934318407063699,0.0334264348139472,0.00900982070456798,0.00900982070456798,0.445805928462024,0.0110820794666186,0.12262365978917,40,"female",1,82.61,12222,1
"280","148","given","posterior",4,1,0.0562212811965042,0.0352283989548608,0.36642940805478,0.150464005766285,0.101180286512298,0.0868546715920353,0.0352283989548608,0.0352283989548608,0.0358590864041806,0.0620776646544734,0.0352283989548608,21,"nonbinary",1,179.5,21222,1
"281","150","given","posterior",4,1,0.00900982070456798,0.00900982070456798,0.00900982070456798,0.00900982070456798,0.0900982070456798,0.0900982070456798,0.111091089287323,0.237228579151275,0.417424993242634,0.00900982070456798,0.00900982070456798,24,"male",1,396.3,22122,1
"282","151","given","posterior",4,1,0.0373806521347505,0.0373806521347505,0.0373806521347505,0.0373806521347505,0.136191677175284,0.369843271482616,0.194919834264097,0.0373806521347505,0.0373806521347505,0.0373806521347505,0.0373806521347505,29,"female",1,200.63,21222,1
"283","153","given","posterior",4,1,0.00946031173979638,0.01126227588071,0.194522029011623,0.0986575367150194,0.161455987025858,0.223173258852149,0.150554103973331,0.0650509054869808,0.0642400216235697,0.0121632579511668,0.00946031173979638,19,"female",1,203.55,12222,1
"284","154","given","posterior",4,1,0.0256779890080187,0.0256779890080187,0.0256779890080187,0.0256779890080187,0.0256779890080187,0.0256779890080187,0.140733399405352,0.197315073430039,0.456527615100459,0.0256779890080187,0.0256779890080187,21,"female",1,495.35,12222,1
"285","157","given","posterior",4,1,0.0141415961088092,0.0141415961088092,0.0141415961088092,0.0141415961088092,0.0141415961088092,0.283282291479013,0.107638263375968,0.0897135651234012,0.406052963430013,0.0270221581696992,0.0155827778778598,23,"female",1,700.09,12222,1
"286","159","given","posterior",4,1,0.00999909918025403,0.00972885325646338,0.0104495090532384,0.00936852535807585,0.36212953787947,0.0938654175299523,0.114314025763445,0.0676515629222593,0.13323124042879,0.0444104134762634,0.144851815151788,34,"male",1,207.77,21222,1
"287","160","given","posterior",4,1,0.0513513513513513,0.0118018018018018,0.11981981981982,0.00900900900900901,0.113693693693694,0.452882882882883,0.103063063063063,0.0118018018018018,0.0573873873873874,0.0573873873873874,0.0118018018018018,27,"male",1,257.52,21222,1
"288","161","given","posterior",4,1,0.00900738605656638,0.0258511979823455,0.0467483336335795,0.0686362817510358,0.0928661502431994,0.128355251306071,0.213475049540623,0.246892451810485,0.11799675734102,0.0411637542785084,0.00900738605656638,20,"male",1,356.82,12222,1
"289","162","given","posterior",4,1,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.0662102513287091,0.0664804972524998,0.291054859922529,0.3121340419782,0.159174849112693,0.0599045131069273,0.00900819745968832,23,"male",1,158.03,22122,1
"290","163","given","posterior",4,1,0.028728386167147,0.028728386167147,0.028728386167147,0.028728386167147,0.719470461095101,0.0362031700288184,0.0389048991354467,0.0227845821325648,0.028728386167147,0.0102665706051873,0.028728386167147,21,"male",1,354.75,21222,1
"291","164","given","posterior",4,1,0.0147707826713501,0.0147707826713501,0.0147707826713501,0.0114383499954967,0.106187516887328,0.171755381428443,0.258038368008646,0.185265243627848,0.159416373952986,0.0488156354138521,0.0147707826713501,28,"male",1,453.94,22221,1
"292","165","given","posterior",4,1,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.0136023781641294,0.308981172867309,0.374110440500856,0.213224033870822,0.0360327898387533,0.00900819745968832,0.00900819745968832,0.00900819745968832,20,"male",1,241.95,21222,1
"293","166","given","posterior",4,1,0.0204504504504504,0.018018018018018,0.0186486486486486,0.0189189189189189,0.018018018018018,0.815855855855856,0.018018018018018,0.018018018018018,0.018018018018018,0.018018018018018,0.018018018018018,28,"male",1,841,22212,1
"294","167","given","posterior",4,1,0.0383783783783784,0.0318018018018018,0.0108108108108108,0.0926126126126126,0.0335135135135135,0.636576576576577,0.0236036036036036,0.0400900900900901,0.0351351351351351,0.0466666666666667,0.0108108108108108,22,"female",1,245.14,12222,1
"295","174","given","posterior",4,1,0.00973060636093342,0.00973060636093342,0.0400937021353275,0.0931615460852329,0.13325524822056,0.365258131363186,0.137399765744662,0.101810973961618,0.0685647355617623,0.0312640778448509,0.00973060636093342,26,"male",1,174.13,22212,1
"296","175","given","posterior",4,1,0.0347653787264703,0.0347653787264703,0.0347653787264703,0.0347653787264703,0.0347653787264703,0.118796721606773,0.15158065387733,0.205620102674953,0.280644870755652,0.0347653787264703,0.0347653787264703,40,"female",1,208.21,12222,1
"297","18","given","posterior",4,1,0.0617962345734618,0.0390054950004504,0.0251328709125304,0.0805332852896135,0.0980992703360058,0.113233042068282,0.20259436086839,0.120259436086839,0.0868390235113954,0.139086568777588,0.0334204125754437,43,"male",1,85.16,12222,1
"298","181","given","posterior",4,1,0.0642458100558659,0.101009190845197,0.0471256082176969,0.0471256082176969,0.0471256082176969,0.0471256082176969,0.0939808974590016,0.346819246711119,0.0485673094251216,0.0471256082176969,0.10974950441521,18,"female",1,250.54,12222,1
"299","183","given","posterior",4,1,0.0337898720490178,0.0164894575599207,0.0164894575599207,0.0164894575599207,0.0164894575599207,0.0550549648585331,0.0508199675617228,0.0281131735447828,0.733285276626419,0.0164894575599207,0.0164894575599207,26,"male",1,146.4,22221,1
"300","185","given","posterior",4,1,0.0562212811965042,0.0854131002793044,0.0944229209838724,0.107036669970268,0.141994774303991,0.155419407153798,0.135597801603748,0.102711956032075,0.0663122803856203,0.0452292999369313,0.00964050815388774,18,"male",1,143.36,22122,1
"301","186","given","posterior",4,1,0.00945860733267273,0.0180163949193766,0.0274750022520494,0.0295468876677777,0.0607152508782993,0.140077470498153,0.241599855868841,0.258985676966039,0.146923700567516,0.0577425457166021,0.00945860733267273,29,"female",1,200.92,22221,1
"302","188","given","posterior",4,1,0.0281055760742275,0.0363931177371408,0.0198180344113143,0.0339609044230249,0.00900819745968832,0.0269345104044681,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.809746869651383,0.00900819745968832,42,"male",1,200.07,12222,1
"303","19","given","posterior",4,1,0.0627927927927928,0.0166666666666667,0.00900900900900901,0.100540540540541,0.0488288288288288,0.459279279279279,0.106216216216216,0.0572072072072072,0.0893693693693694,0.0110810810810811,0.039009009009009,25,"female",1,150.31,22212,1
"304","190","given","posterior",4,1,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.189712638501036,0.345013962706062,0.332582650211693,0.0696333663633907,0.00900819745968832,24,"male",1,199.07,22221,1
"305","192","given","posterior",4,1,0.155045045045045,0.00963963963963964,0.0888288288288288,0.0209009009009009,0.0507207207207207,0.163333333333333,0.0457657657657658,0.124414414414414,0.0627927927927928,0.113603603603604,0.164954954954955,24,"female",1,220.87,21222,1
"306","193","given","posterior",4,1,0.0365732816863346,0.0365732816863346,0.0648590217097559,0.0770200882803351,0.0648590217097559,0.0983695162597964,0.128997387622737,0.161877308350599,0.241509773894244,0.0527880371137735,0.0365732816863346,18,"female",1,133.08,22221,1
"307","197","given","posterior",4,1,0.0216235696909631,0.112172267771871,0.00900982070456798,0.00900982070456798,0.00900982070456798,0.732768717902514,0.0125236507793495,0.00900982070456798,0.00900982070456798,0.0668528696278944,0.00900982070456798,27,"female",1,95.78,22221,1
"308","199","given","posterior",4,1,0.0597297297297297,0.0733333333333333,0.0806306306306306,0.0943243243243243,0.121801801801802,0.184684684684685,0.117567567567568,0.0861261261261261,0.0793693693693694,0.0607207207207207,0.0417117117117117,25,"female",1,157.5,22122,1
"309","201","given","posterior",4,1,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.150076569678407,0.149265831907035,0.483560039636069,0.15404017656067,0.00900819745968832,20,"female",1,392.57,22221,1
"310","203","given","posterior",4,1,0.11136138390846,0.159023335435625,0.301378502567799,0.1272186683485,0.246959185512208,0.00900982070456798,0.00900982070456798,0.00900982070456798,0.00900982070456798,0.00900982070456798,0.00900982070456798,31,"male",1,341.43,22221,1
"311","209","given","posterior",4,1,0.0430553053503873,0.0430553053503873,0.0430553053503873,0.0430553053503873,0.0430553053503873,0.0430553053503873,0.0430553053503873,0.21914970275626,0.222932804900018,0.213475049540623,0.0430553053503873,41,"male",1,201.8,12222,1
"312","21","given","posterior",4,1,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.027027027027027,0.0810810810810811,0.288558558558559,0.378108108108108,0.171171171171171,0.00900900900900901,18,"female",1,185.93,12222,1
"313","215","given","posterior",4,1,0.00901063254640476,0.0792935664083619,0.0977653631284916,0.123896197513065,0.119661200216255,0.196071364209768,0.13290683005947,0.106325464047576,0.0862317534690935,0.0382951883222202,0.0105424400792936,23,"male",1,327.11,22221,1
"314","22","given","posterior",4,1,0.0110840767775074,0.0110840767775074,0.0110840767775074,0.0110840767775074,0.0110840767775074,0.0110840767775074,0.0110840767775074,0.129494457961611,0.633234207443453,0.148598720374876,0.0110840767775074,22,"male",1,124.53,12222,1
"315","225","given","posterior",4,1,0.0103603603603604,0.0768468468468468,0.0202702702702703,0.0576576576576577,0.145315315315315,0.262162162162162,0.215135135135135,0.127387387387387,0.0615315315315315,0.0133333333333333,0.01,19,"nonbinary",1,195.68,22122,1
"316","227","given","posterior",4,1,0.0177429523552193,0.0177429523552193,0.0177429523552193,0.0177429523552193,0.746374853643159,0.0939385751598667,0.0177429523552193,0.0177429523552193,0.0177429523552193,0.0177429523552193,0.0177429523552193,23,"female",1,222.95,22122,1
"317","229","given","posterior",4,1,0.0474774774774775,0.0427027027027027,0.0363063063063063,0.0977477477477477,0.393783783783784,0.254144144144144,0.0361261261261261,0.0305405405405405,0.0292792792792793,0.0228828828828829,0.00900900900900901,19,"male",1,164.48,22212,1
"318","23","given","posterior",4,1,0.0334234234234234,0.0334234234234234,0.0674774774774775,0.0958558558558559,0.0334234234234234,0.0447747747747748,0.102882882882883,0.0362162162162162,0.454504504504505,0.0263063063063063,0.0717117117117117,27,"male",1,348.56,22212,1
"319","231","given","posterior",4,1,0.0236036036036036,0.0453153153153153,0.0637837837837838,0.0737837837837838,0.0917117117117117,0.355945945945946,0.101171171171171,0.0856756756756757,0.0664864864864865,0.0608108108108108,0.0317117117117117,21,"female",1,194.24,22122,1
"320","238","given","posterior",4,1,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.0236936936936937,0.112522522522523,0.182432432432432,0.51018018018018,0.0781081081081081,0.048018018018018,0.00900900900900901,20,"male",1,322.25,22212,1
"321","240","given","posterior",4,1,0.020990990990991,0.03,0.0600900900900901,0.0981081081081081,0.172972972972973,0.241531531531532,0.163153153153153,0.096036036036036,0.0600900900900901,0.036036036036036,0.020990990990991,23,"male",1,99.34,22122,1
"322","242","given","posterior",4,1,0.0103603603603604,0.045045045045045,0.0720720720720721,0.0944144144144144,0.120720720720721,0.193873873873874,0.168918918918919,0.125945945945946,0.101171171171171,0.0575675675675676,0.00990990990990991,20,"male",1,263.8,12222,1
"323","244","given","posterior",4,1,0.00900982070456798,0.0329759437787188,0.0507252905667177,0.118118749436886,0.00900982070456798,0.13055230200919,0.0153166951977656,0.0418956662762411,0.458149382827282,0.00900982070456798,0.125236507793495,31,"female",1,280.62,22122,1
"324","246","given","posterior",4,1,0.0118908206467886,0.0473831186379605,0.0830555805783263,0.0984595982343933,0.132060174759031,0.158454193315917,0.183316818304657,0.143230339609044,0.0808936131880011,0.0499954959012701,0.0112602468246104,22,"female",1,250.22,22221,1
"325","247","given","posterior",4,1,0.136769078295342,0.0923506622218218,0.132984953599423,0.0729795477070006,0.110910892873232,0.0791062257861068,0.0727092530858636,0.0294621137039373,0.161996576268132,0.00909991891161366,0.101630777547527,38,"female",1,398.48,12222,1
"326","249","given","posterior",4,1,0.0380978114023237,0.0380978114023237,0.0380978114023237,0.0380978114023237,0.0380978114023237,0.138881383409889,0.229487525893903,0.228136539673962,0.13680987120598,0.0380978114023237,0.0380978114023237,39,"female",1,402.98,22122,1
